,text,target
1173,Really @TVONENZ? Emmerdale Farm? What kind of state broadcaster are u? tsunami wrning 4 the whole east coast &amp; bloody Emmerdale Farm #eqnz,0.0
1174,RT @maryteatowel: #NZ military on the move to get supplies to stranded settlements &amp; bring people out #eqnz,0.0
1175,New Zealand earthquake: two dead as tsunami threat passes – live,3.0
1176,Our Wellington office will be closed today due to #eqnz. Stay safe everyone,0.0
1177,RT @NZUSLegal: #Tsunami alert upgraded 2 destructive level 4 ALL coastal areas of North Island AND South Island. Please heed! Move 2 higher,3.0
1178,New Zealand plans rescue of tourists stranded by earthquake,0.0
1179,Really #scary a #dam wall has burst #Kaikoura. Now a large wall of water expected to hit within hours #NewZealand #nzearthquake #NZeq #eqnz,3.0
1180,Massive earthquake in New Zealand tsunami warning I live close to the beach nothing will make this savage leave,3.0
1181,RT @MetroUK: Pictures show scale of New Zealand earthquake which killed two people,3.0
1182,RT @BreakinNewz01: New Zealand Civil Defence says marine &amp; beach tsunami threat warning will remain in effect until cancellation message is,3.0
1183,Our boy richie @cocosolid ὢDὢD #loyal New Zealand earthquake: Richie McCaw steps up to help rescue effort,0.0
1184,Aftershocks and damaged roads did not stop these St John volunteers on the morning of the 14 Nov #eqnz:  ^IH,0.0
1185,Skaters hit quake-damaged roads #Kaikoura #eqnz,3.0
1186,"MORE: Photos show damaged walls, upturned shelves following magnitude-7.8 earthquake in New Zealand",3.0
1187,"Comon now Mother Earth, can we just chillax with all these aftershocks cos they are really not helping my nerves #nzearthquake #eqnz",0.0
1188,New Zealand earthquake: Two dead following powerful tremor - BBC News,3.0
1189,Gutted to hear the seal breeding colony at Ohau Point has been destroyed in the quake. I loved watching them play in the rock pools! Ὁ4 #EQNZ,3.0
1190,"November 14th, 00:02 - 7,5 earthquake and all day shaking More than 400 aftershocks! Pray for New Zealand!",0.0
1191,"Government never, ever told to upgrade tsunami warning system - Brownlee  via @nzherald #eqnz",0.0
1192,"The 10-storey building at 61 Molesworth Street will be demolished, the Wellington city council has confirmed.  #eqnz",3.0
1193,"Powerful quake hits New Zealand’s South Island, two dead A powerful earthquake rocked New",3.0
1194,RT @radionz: BREAKING: A tsunami warning for all southern coastal areas of NZ has been issued by the the Ministry of Civil Defence. #eqnz,3.0
1195,"RT @Jenevyy: Road damage, landslips, bridge damage, damage to residential buildings, collapsed buildings. #eqnz",3.0
1196,Tankers will be refilling the reservoirs but this will only keep up with drinking supply. U will need to continue conserving water 2/2 #eqnz,0.0
1197,Some of the damage caused by the 7.5 magnitude earthquake that struck New Zealands south island. Two people dead.,3.0
1198,"RT @craigcook3: Tsunami waves predicted to reach 5m - threatened areas include East Cape to Southland, Welling, Marlborough Sound and Chath",3.0
1199,"Aerial footage of destroyed Kaikoura homestead, SH1 tunnels blocked by massive landslide  #eqnz",3.0
1200,These aftershocks wont stop in P-Town #eqnz,3.0
1201,"#UPDATE: Two dead, hundreds of aftershocks, tsunami threat lifted  #eqnz",3.0
1202,RT @Independent: Tsunami warning after major New Zealand earthquake,3.0
1203,RT @GL650_LynneG: @BoJangular: #SH1 near Kaikoura Damage from last nites #EQNZ Ὂ2,3.0
1204,"Back in #Auckland, my thoughts and prayers go out to everyone there x #eqnz",0.0
1205,"Heres a quick rundown of what our team can do to help you. Please call anytime, day or night. 0800 777 846. #eqnz",0.0
1206,#New Zealand police confirm 1 person killed in earthquake at collapsed property in Kaikoura - Reuters,3.0
1207,Massive Earthquake here in New Zealand todayὢD I pray that people will be okὤFἿCὉ9,0.0
1208,A 2 metre tsunami should be taken very seriously - and first wave may not be biggest. Affects NI &amp; SI east coasts. Leave coast now. #eqnz,3.0
1209,@AngelaPurser thanks my family safe &amp; did not feel earthquake in Auckland but Wellington &amp; further south still assessing damage! #eqnz,3.0
1210,"RT @RT_com: URGENT: 6.2 aftershock shakes New Zealand after powerful 7.8 earthquake, kills at least 2  /",3.0
1211,Please inform your neighbors about tsunami warning #eqnz,3.0
1212,"RT @NWS_NTWC: Tsunami Info Stmt 3: M7.9 near South Island, New Zealand 0303PST Nov 13: Event is being reviewed to determine threat to CA,",3.0
1213,RT @RobertGlasserUN: Evacuation warnings as #earthquake triggers #tsunami in New Zealand south island #switch2sendai #TsunamiDay2016 :,3.0
1214,RT @MaritimeNZ: #Flooding in #Wellington. Know what to do:  #eqnz,3.0
1215,RT @hauntdigital: Not too much damage to our office but we are working from home till building gets all clear #eqnz,3.0
1216,Is the tsunami warning over yet? I havent slept all night and I wont be able to in the next 12 hours #eqnz,3.0
1217,7.8 magnitude.. multiple aftershocks up to 5.5 magnitude #eqnz,3.0
1218,Anyone nr Waikanae who needs potable water (tap water is brown) is welcome to come to ours and use our RO water filter. #eqnz #bringabottle,0.0
1219,@ThomasSanders So multiple parts of new Zealand had Earthquakes today. There was tsunamis &amp; tsunami warning &amp; now Ive been awake for 24hrs,0.0
1220,"earthquake here in #NewZealand has caused 2 deaths &amp; a massive amount of damage but could have been so worse, aftershocks still going #eqnz",3.0
1221,Richie McCaw with @NZRedCross volunteer Craig.,0.0
1222,its about the size of it. Family down south are ok but evacuated to higher areas for safety. First big waves are already hitting,3.0
1223,RT @IHLaking: This is the sound of tsunami sirens in NZ rn. #EQNZ,0.0
1224,RT @hashtagspooby: Me to everyone who was affected by #eqnz. ὇Bὢ3,0.0
1225,"RT @BBCBreaking: Tsunami warning issued after 7.1 magnitude earthquake hits off New Zealand, civil defence authorities say",3.0
1226,The tsunami may arrive in the Eastern Coast of the North Island shortly. Move inland or to higher ground immediately. #eqnz,3.0
1227,Good advice for workers but also for anyone with sentimental photos/documents. Back them up online in case your computer gets damaged #eqnz,3.0
1228,Kaikoura township hasnt been too badly damaged - some localised liquefaction damage in NW and a few homes suffered shaking damage #eqnz,3.0
1229,RT @nzpost: .@NZcivildefences website has details about evacuation zones if youre unsure. #eqnz ^Libby,3.0
1230,Our sincerest thoughts with everyone affected by #EQNZ Stay safe everyone!,0.0
1231,. . and so it continues for our South Island folk! #earthquake #NewZealand Hugs&amp; blessings to you all!,0.0
1232,Search and Rescue teams are in #Kaikoura and #Wellington assessing buildings &amp; using drones to asses damage #eqnz #earthquake,0.0
1233,Glad to report the K2NZ team are all OK after the #eqnz shake early this morning. Our thoughts go out to our clients &amp; partners affected.,0.0
1234,God safe the prettiest land in the world All my thoughts with my friends in New Zealand #eqnz,0.0
1235,@gillhp  rich got woken up by it | tsunami warning lifted,3.0
1236,The Japanese are so much more onto it than us in NZ with Tsunami warnings and details about their quake. Time to wake up NZ #eqnz,0.0
1237,"RT @FoxNews: Powerful magnitude 7.8 earthquake strikes New Zealand, triggering tsunami  #FOXNewsWorld /",3.0
1238,"Ok, actually have packed a little bag in case of a quick escape. Plus there is the wheelybin out back with our emergency supplies #eqnz",0.0
1239,Prayers go out to those who are still missing since the earthquakes :( &lt;3 #eqnz #Godiswithyou,0.0
1240,"For Pacific Northwest, best sequence of events is volcano, earthquake, tsunami, which will put out the volcano. anything else would be bad",0.0
1241,RT @NewstalkFM: Update: NZ police confirm at least one person has died. The tsunami warning has been downgraded. #eqnz,3.0
1242,RT @grantrobertson1: Had a query on where CBD residents can go if building unsafe- emergency centres Biz Dojo 115 Tory St+Loaves+Fishes nex,3.0
1243,"Went on a trek of various highgrounds in #Wellington—botanical gardens wins best view, James Cook best food #eqnz",0.0
1244,RT @Independent: Tsunami warning and multiple aftershocks hit New Zealand after 7.4 earthquake,3.0
1245,"But still, let us pray together for the safety of everyone in the affected areas in #NewZealand #earthquake",0.0
1246,RT @NZStuff: #Kaikoura #nzearthquake road damage photo from @NZDefenceForce #eqnz #NewZealand,3.0
1247,Cant get to sleep with that tsunami warning thing making so much bloody noise. #eqnz,3.0
1248,"RT @WeatherWatchNZ: 5:55am NEWS update, + updated THREAT map &amp; the latest #TSUNAMI gauges (all back online)",3.0
1249,RT @skylightnz: Skylight has a range of useful information for all who are impacted by the #earthquake,3.0
1250,Someone just told me Hutt Valley houses are being evacuated. Does anyone know why? #eqnz #earthquake,3.0
1251,RT @craigcook3: Two metre waves have been recorded at Kaikoura 170km north of Christchurch from a tsunami caused by the South Island earthq,3.0
1252,Woke up to the shocking news of the 7.5 magnitude earthquake just north of #Christchurch. ὡF Or thoughts are with you. #eqnz Tsunami expected,0.0
1253,RT @LucanLeBlanc: #BREAKING: A 2-metre tsunami HAS HIT Kaikoura. Civil Defense has warned all people in coastal areas of the South Island t,3.0
1254,"RT @EmmaAnneSingh: #eqnz #infrastructure rail lines closed, roads damaged, ferry cancelled.",3.0
1255,"Wow tsunami warning here and being advised to stay out of cbd and lower hutt, sounds serious #eqnz",3.0
1256,἟A἟8 @usnavy #USSSampson &amp; ἟3἟F἞6἟A἞8἞6 Navy ships head into Wellington after helping with disaster relief efforts in Kaikoura #earthquake #eqnz,0.0
1257,"Therell be heavy delays across the South Island all summer, with roads damaged by #EQNZ",3.0
1258,Omg didnt think it would this bad ὢE. Love for all those affected badly by the earthquakes. Kia Kaha New Zealand Ὁ5Ὁ5,0.0
1259,"RT @esrs: Japan: 6,2 NewZealand: 7,8 and Argentina:6,2 ὤFἿCὤFἿC I hope everyone is safe in #Japan, #NewZealand and #Argentina #earthquake #te",0.0
1260,RT @avmontague: Were all ok - weve evacuated to a neighbours house up the hill after the tsunami siren went off in Eastbourne #eqnz,3.0
1261,.@NZAirForce FLTLT Chipman coordinating w/ @US7thFleet LT OKeefe on PC-3 #eqnz relief flight shows value of partnership &amp; interoperability,0.0
1262,RT @trudinelson: #NewZealand Civil Defence has cancelled all #tsunami warnings post 7.1 #earthquake this morning. Public asked to stay awa,3.0
1263,Farmers on standby to help those affected by earthquake  #eqnz,0.0
1264,RT @wordsincolour: Tsunami warning Wellington and all of east coast NZ #eqnz move to high ground  - happy to live up,3.0
1265,At Least 2 Dead In New Zealand Earthquake: Prime Minister Debris from buildings on a side,3.0
1266,New Zealand earthquake today: Two-metre high tsunami recorded off South Island  #worldnews #news #breakingnews,3.0
1267,RT @ALeague: Our thoughts are with everybody in New Zealand following last nights earthquake.,0.0
1268,Banks still lending in quake areas; 10 banks offering help to affected customers  #eqnz,0.0
1269,RT @MarlDistCouncil: #Eqnz update - All Council public buildings in Blenheim assessed &amp; no major issues identified:,3.0
1270,RT @SwchsGeology: Earthquake damage in NZ,3.0
1271,Another #Newshub update at 5am on this mornings quakes &amp; tsunami warning then #PaulHenry will be on at the earlier time of 5:30am. #eqnz,3.0
1272,"RT @FitKiwi: If you are in a low lying area of Wellington close to water, please evacuate to higher ground. Lyall Bay, Petone, Kapiti Coast",3.0
1273,RT @MarlEmergency: #Eqnz update - Crew of 10 from the Nelson Tasman Rescue Team join #MarlboroughNZs response to todays earthquakes: http,0.0
1274,"Were at work and told to go cos aftershocks, but cant get home cos the roads are flooded. #eqnz",3.0
1275,So looks like Auckland CBD closed due to tsunami warning after earthquake.,3.0
1276,Britomart has been evacuated following the 7.1 magnitude earthquake,3.0
1277,My heart goes out to those in the earthquake hit zones of New Zealand. My admiration goes out to the people in,0.0
1278,@KatGreenbrook @NZRedCross have a fund set up #eqnz,0.0
1279,"NZ Defence Force building in Aitken Street, Thorndon, Wellington. Another building closed due to earthquake damage. #eqnz",3.0
1280,People tweeting about looking at a glass of water like this is some sort of new information lmao #eqnz,0.0
1281,Schools from North Canterbury to Wellington told to remain shut until damage assessment carried out #eqnz:,3.0
1282,"Doom doom gp away, come again no other day! Praying for #newzealand and all of the people. Stay together. Stay alert. #eqnz",0.0
1283,NEW ZEALAND EARTHQUAKE Rotary New Zealand WCS will be working with the New Zealand Disaster Relief Forum. email info@rnzwcs.org,0.0
1284,Kaikoura evacuation: Sickness and travel plans determine who goes first  #eqnz,3.0
1285,RT @7NewsSydney: At least 2 people are dead following a severe 7.5 magnitude earthquake in New Zealand. @ThomasMeadia #nzeq #7News /,3.0
1286,RT @Asher_Wolf: Apparently @SkyNewsAust sent a reporter to the waterfront during a tsunami warning. Journalism doesnt pay enough for this,0.0
